0,-0.46446693,male,african_american,-0.10112099,-0.30531427,-0.7099276,-0.14963585,m,aggravated_battery,-0.6708142
0,-0.5496994,female,caucasian,-0.21636221,-0.32190454,-0.5048374,-0.14963585,m,battery,-0.6708142
0,-0.294002,male,caucasian,0.08326494,-0.07836517,1.5460645,-0.14963585,f,false_ownership_info_pawn_item,2.3081994
1,0.046927862,male,african_american,-0.20483808,-0.28263015,-0.7099276,-0.14963585,f,grand_theft_in_the_3rd_degree,-0.6708142
1,2.4334369,male,caucasian,-0.21636221,-0.3198848,-0.7099276,-0.14963585,m,d_u_i_property_damage_injury,-0.6708142
1,1.9220421,male,caucasian,-0.1875519,-0.22567487,-0.7099276,-0.14963585,f,aggrav_battery_w_deadly_weapon,-0.6708142
1,0.984485,male,caucasian,-0.15297954,-0.10547567,-0.5048374,-0.14963585,f,arrest_case_no_charge,-0.6708142
1,-0.9758617,male,african_american,-0.21060014,-0.31281674,-0.29974723,-0.14963585,f,poss3_4_methylenedioxymethcath,-0.6708142
0,-0.37923446,male,african_american,-0.21060014,-0.30336374,0.11043316,-0.14963585,m,battery,-0.6708142
1,-0.72016436,female,caucasian,-0.21060014,-0.30937782,-0.094657026,-0.14963585,m,battery,-0.6708142
1,0.55832267,male,african_american,-0.21060014,4.257211,3.1867862,-0.14963585,f,arrest_case_no_charge,-0.6708142
0,-0.5496994,male,african_american,-0.06654863,0.21567035,4.4173274,-0.14963585,f,arrest_case_no_charge,2.3081994
0,0.2173928,male,caucasian,0.18698204,1.1325291,0.7257037,-0.14963585,f,felony_petit_theft,0.81869256
0,-0.63493186,male,african_american,2.3304687,-0.30393606,0.11043316,-0.14963585,f,grand_theft_in_the_3rd_degree,-0.6708142
1,1.3254149,male,african_american,-0.21636221,-0.3209166,-0.7099276,-0.14963585,m,battery,-0.6708142
0,-1.0610942,male,african_american,-0.21060014,-0.3035648,-0.5048374,-0.14963585,f,poss_firearm_w_altered_i_d_,0.81869256
1,0.046927862,male,african_american,-0.1587416,-0.29584607,0.11043316,-0.14963585,m,driving_license_suspended,0.81869256
1,3.2857616,male,caucasian,-0.21060014,-0.30397364,-0.7099276,-0.14963585,m,battery,-0.6708142
1,-0.294002,male,african_american,-0.21060014,-0.30219525,0.7257037,-0.14963585,m,exposes_culpable_negligence,-0.6708142
1,-0.72016436,male,african_american,-0.21060014,-0.30934262,-0.29974723,-0.14963585,f,agg_battery_grt_bod_harm,-0.6708142
0,-1.0610942,female,african_american,-0.21060014,-0.2828336,0.11043316,-0.14963585,f,possession_of_cocaine,0.81869256
0,-0.8906293,male,caucasian,-0.21060014,-0.30310193,-0.094657026,-0.14963585,m,battery,0.81869256
1,0.38785774,female,caucasian,-0.21060014,-0.3052352,-0.7099276,-0.14963585,m,disorderly_intoxication,-0.6708142
1,-1.1463267,female,african_american,-0.21060014,-0.3039146,-0.7099276,-0.14963585,f,possession_of_alprazolam,2.3081994
1,2.2629719,male,african_american,-0.21060014,-0.3018874,1.5460645,-0.14963585,f,possession_of_cocaine,-0.6708142
1,-0.294002,male,african_american,-0.21060014,-0.31202072,-0.7099276,-0.14963585,m,battery,-0.6708142
1,0.6435551,female,caucasian,-0.21060014,-0.30286664,-0.7099276,-0.14963585,m,battery,-0.6708142
0,0.046927862,male,african_american,-0.21060014,-0.30699143,2.1613352,-0.14963585,m,battery,0.81869256
1,0.38785774,male,african_american,-0.21060014,-0.30053738,-0.7099276,-0.14963585,m,assault,-0.6708142
1,0.984485,female,caucasian,-0.19907603,-0.28629568,-0.7099276,-0.14963585,m,leaving_acc_unattended_veh,-0.6708142
1,1.2401824,male,caucasian,-0.21060014,-0.30647865,-0.094657026,-0.14963585,f,agg_battery_grt_bod_harm,-0.6708142
1,-0.8053968,male,african_american,-0.21060014,-0.3025752,-0.29974723,2.2879505,f,possession_of_cocaine,0.81869256
0,-1.3167917,female,african_american,-0.20483808,-0.30035755,-0.7099276,-0.14963585,m,exposes_culpable_negligence,2.3081994
1,0.89925253,male,caucasian,-0.21060014,-0.3023469,-0.094657026,-0.14963585,f,aggrav_stalking_after_injunctn,-0.6708142
1,0.30262527,female,african_american,-0.21060014,-0.30622458,-0.7099276,-0.14963585,m,battery,-0.6708142
0,0.7287876,male,african_american,-0.21060014,-0.30842197,-0.7099276,-0.14963585,f,driving_while_license_revoked,-0.6708142
1,1.4958798,male,caucasian,-0.21060014,-0.3035373,-0.7099276,-0.14963585,f,manufacture_cannabis,-0.6708142
1,1.6663448,male,caucasian,-0.21636221,-0.31787038,-0.7099276,-0.14963585,f,battery_on_law_enforc_officer,-0.6708142
0,0.4730902,male,caucasian,-0.17026572,-0.1526267,-0.7099276,-0.14963585,f,arrest_case_no_charge,2.3081994
0,0.046927862,male,african_american,-0.21060014,-0.30545217,1.7511548,-0.14963585,f,possession_of_oxycodone,0.81869256
1,-0.8906293,female,african_american,-0.21060014,-0.3104923,-0.5048374,-0.14963585,f,grand_theft_in_the_3rd_degree,-0.6708142
1,-0.294002,male,african_american,-0.21060014,-0.30294958,-0.5048374,-0.14963585,m,lewdness_violation,-0.6708142
1,1.1549499,male,caucasian,-0.1875519,-0.32175434,-0.7099276,-0.14963585,m,d_u_i_level_0_15_or_minor_in_veh,-0.6708142
0,-0.46446693,male,african_american,-0.17602777,-0.18054551,0.930794,2.2879505,f,possession_of_cocaine,2.3081994
0,1.6663448,male,caucasian,-0.037738327,-0.13885869,-0.094657026,-0.14963585,f,grand_theft_in_the_3rd_degree,-0.6708142
0,-1.2315592,male,caucasian,-0.19331396,-0.24670234,-0.7099276,-0.14963585,f,burglary_conveyance_unoccup,0.81869256
1,0.6435551,female,african_american,-0.10112099,0.17484199,2.5715156,-0.14963585,f,resist_officer_w_violence,-0.6708142
0,-0.20876953,male,african_american,-0.21060014,-0.30255058,0.11043316,-0.14963585,f,burglary_unoccupied_dwelling,-0.6708142
1,1.4958798,male,african_american,-0.21060014,-0.30352983,0.11043316,-0.14963585,m,fail_register_vehicle,-0.6708142
0,-0.038304605,male,african_american,-0.21060014,-0.3046694,0.11043316,-0.14963585,f,deliver_cannabis,-0.6708142
0,-0.12353707,male,african_american,-0.026214208,0.3622009,2.5715156,-0.14963585,m,susp_drivers_lic_1st_offense,2.3081994
0,1.4958798,male,caucasian,-0.21060014,-0.2900897,0.11043316,-0.14963585,m,viol_prot_injunc_repeat_viol,-0.6708142
1,-0.9758617,male,african_american,0.45779887,-0.3024373,-0.7099276,-0.14963585,f,possession_burglary_tools,0.81869256
1,0.38785774,male,african_american,-0.1875519,-0.22142667,-0.5048374,-0.14963585,f,arrest_case_no_charge,-0.6708142
0,-0.72016436,male,african_american,-0.17026572,-0.30544302,0.31552336,-0.14963585,f,pos_cannabis_w_intent_sel_del,0.81869256
1,0.984485,male,caucasian,-0.21060014,-0.29957816,0.11043316,-0.14963585,f,poss3_4_methylenedioxymethcath,-0.6708142
0,-0.20876953,male,african_american,-0.19331396,-0.2814843,2.1613352,-0.14963585,f,grand_theft_motor_vehicle_,0.81869256
0,-1.2315592,male,african_american,-0.19331396,-0.30773708,-0.7099276,-0.14963585,f,grand_theft_motor_vehicle_,2.3081994
0,-1.402024,male,african_american,-0.07807275,0.16696368,0.11043316,12.038296,f,arrest_case_no_charge,2.3081994
1,-0.9758617,female,caucasian,-0.14721748,-0.07775815,-0.7099276,-0.14963585,f,possession_of_methamphetamine,0.81869256
1,0.55832267,male,african_american,-0.19907603,-0.26625925,-0.5048374,-0.14963585,f,grand_theft_in_the_3rd_degree,-0.6708142
0,0.38785774,female,african_american,0.45779887,-0.26514888,-0.5048374,-0.14963585,f,arrest_case_no_charge,-0.6708142
1,-0.038304605,male,african_american,-0.21060014,-0.30087513,-0.5048374,-0.14963585,f,pos_cannabis_w_intent_sel_del,-0.6708142
0,-0.8906293,male,african_american,0.1178373,0.8802195,-0.5048374,-0.14963585,f,pos_methylenedioxymethcath_w_i_d_s,0.81869256
0,-0.63493186,male,african_american,4.393286,16.333551,1.1358842,-0.14963585,f,arrest_case_no_charge,0.81869256
1,0.6435551,male,african_american,-0.21636221,-0.3206495,-0.5048374,-0.14963585,f,possession_of_cocaine,-0.6708142
0,-0.8053968,male,african_american,-0.20483808,0.27911943,0.930794,-0.14963585,f,grand_theft_in_the_3rd_degree,0.81869256
1,-0.5496994,male,caucasian,-0.1875519,-0.30670238,1.1358842,-0.14963585,m,driving_license_suspended,-0.6708142
1,-0.9758617,male,african_american,-0.008928026,0.42017615,-0.5048374,-0.14963585,f,grand_theft_in_the_3rd_degree,0.81869256
1,0.13216034,male,caucasian,-0.008928026,0.42752215,-0.7099276,-0.14963585,f,unauth_poss_i_d_card_or_d_l,-0.6708142
0,0.89925253,male,african_american,-0.06078657,-0.26603362,-0.7099276,-0.14963585,f,grand_theft_motor_vehicle_,-0.6708142
1,2.0072746,male,caucasian,-0.21636221,-0.32035178,-0.7099276,-0.14963585,m,d_u_i_blood_alcohol_above_0_20,-0.6708142
1,-0.46446693,male,caucasian,-0.21060014,-0.30684027,-0.7099276,-0.14963585,m,battery,-0.6708142
1,1.3254149,female,african_american,0.3828921,-0.0471323,0.11043316,-0.14963585,f,aggrav_battery_w_deadly_weapon,-0.6708142
1,0.6435551,male,african_american,-0.13569336,-0.32224396,0.11043316,-0.14963585,m,driving_license_suspended,-0.6708142
0,-1.2315592,male,african_american,-0.21636221,-0.3018194,-0.7099276,-0.14963585,f,possession_of_butylone,2.3081994
1,-0.37923446,female,african_american,-0.21636221,-0.32007816,-0.7099276,-0.14963585,m,battery,-0.6708142
1,0.30262527,female,african_american,-0.19331396,-0.2343861,-0.7099276,-0.14963585,f,arrest_case_no_charge,-0.6708142
0,1.0697174,male,african_american,-0.11264511,-0.31830505,1.956245,-0.14963585,f,driving_while_license_revoked,-0.6708142
0,-0.9758617,male,african_american,-0.21060014,-0.3011825,-0.7099276,-0.14963585,m,battery,-0.6708142
1,1.3254149,female,african_american,-0.21060014,-0.30277818,-0.5048374,-0.14963585,f,arrest_case_no_charge,-0.6708142
0,1.5811123,male,african_american,0.8265708,0.5328731,2.981696,-0.14963585,m,unlaw_use_false_name_identity,-0.6708142
0,-0.72016436,male,african_american,-0.21060014,-0.30157134,-0.7099276,-0.14963585,f,carrying_concealed_firearm,-0.6708142
0,-0.294002,male,african_american,-0.20483808,0.23796177,1.1358842,-0.14963585,m,battery,2.3081994
1,-0.72016436,male,caucasian,-0.19907603,-0.25927076,-0.29974723,-0.14963585,f,possession_burglary_tools,-0.6708142
0,0.81402004,male,caucasian,-0.21060014,-0.2997223,-0.7099276,-0.14963585,m,battery,-0.6708142
1,0.13216034,male,african_american,-0.21060014,-0.3079639,-0.7099276,-0.14963585,f,possession_of_cannabis,-0.6708142
1,-0.9758617,male,african_american,-0.21060014,-0.30077845,-0.7099276,-0.14963585,f,unauth_poss_i_d_card_or_d_l,0.81869256
1,1.0697174,male,caucasian,-0.21060014,-0.2975083,-0.7099276,-0.14963585,m,battery,-0.6708142
1,-0.46446693,female,african_american,-0.21060014,-0.3130848,-0.7099276,-0.14963585,f,grand_theft_in_the_3rd_degree,-0.6708142
1,-1.1463267,male,african_american,-0.008928026,0.42826322,-0.29974723,2.2879505,f,arrest_case_no_charge,2.3081994
1,-1.1463267,male,african_american,-0.21060014,-0.30679205,-0.5048374,2.2879505,f,arrest_case_no_charge,0.81869256
1,0.7287876,male,african_american,0.019882277,0.5289802,-0.7099276,-0.14963585,f,felony_battery_dom_strang_,-0.6708142
0,-0.8906293,male,african_american,-0.21060014,-0.3072009,-0.5048374,-0.14963585,m,battery,0.81869256
1,1.2401824,male,caucasian,-0.20483808,-0.2867366,-0.5048374,-0.14963585,f,resist_officer_w_violence,-0.6708142
0,-0.63493186,male,caucasian,-0.18178985,-0.19651066,0.31552336,-0.14963585,f,possession_of_cocaine,0.81869256
0,-0.8053968,male,caucasian,-0.1299313,-0.014134763,0.31552336,-0.14963585,m,arrest_case_no_charge,2.3081994
0,-0.9758617,male,african_american,-0.037738327,-0.17535397,-0.29974723,-0.14963585,f,aggravated_assault_w_dead_weap,2.3081994
0,0.046927862,male,african_american,1.8234073,7.047442,0.11043316,-0.14963585,f,tampering_with_physical_evidence,-0.6708142
0,-0.63493186,male,african_american,-0.06654863,-0.012399027,-0.29974723,-0.14963585,m,prowling_loitering,-0.6708142
1,-0.46446693,male,african_american,-0.21636221,-0.31838775,-0.7099276,-0.14963585,f,grand_theft_motor_vehicle_,0.81869256
0,-0.37923446,male,african_american,-0.21060014,2.4243364,-0.5048374,-0.14963585,f,burglary_structure_unoccup,-0.6708142
0,-0.8906293,female,african_american,-0.21060014,-0.32034767,-0.5048374,-0.14963585,m,battery,-0.6708142
0,-0.5496994,male,caucasian,-0.21636221,-0.28736195,0.52061355,-0.14963585,m,arrest_case_no_charge,-0.6708142
0,-0.5496994,male,caucasian,-0.21060014,-0.32500908,-0.5048374,-0.14963585,f,possession_of_cocaine,-0.6708142
1,-0.8053968,male,african_american,-0.21060014,-0.30977294,-0.7099276,-0.14963585,m,false_info_l_e_o_during_invest,0.81869256
1,1.3254149,male,caucasian,-0.21060014,-0.28911385,-0.5048374,-0.14963585,f,sexual_performance_by_a_child,-0.6708142
1,-0.20876953,male,caucasian,-0.1875519,-0.30312628,-0.7099276,-0.14963585,f,driving_while_license_revoked,-0.6708142
0,-0.038304605,male,caucasian,-0.21060014,-0.30017096,1.1358842,2.2879505,f,agg_assault_w_int_com_fel_dome,0.81869256
1,0.38785774,female,african_american,-0.21060014,-0.30976763,-0.5048374,-0.14963585,f,arrest_case_no_charge,-0.6708142
1,0.6435551,male,african_american,-0.17026572,-0.16139457,-0.5048374,-0.14963585,m,arrest_case_no_charge,-0.6708142
1,0.81402004,male,caucasian,0.008358155,-0.2409168,-0.7099276,-0.14963585,f,driving_while_license_revoked,-0.6708142
0,-0.294002,male,african_american,-0.020452147,0.8233161,4.007147,-0.14963585,f,poss_pyrrolidinovalerophenone,2.3081994
1,0.7287876,male,caucasian,-0.21060014,-0.30355394,-0.5048374,-0.14963585,f,neglect_child_no_bodily_harm,-0.6708142
0,-1.0610942,male,african_american,-0.21060014,-0.3007476,-0.5048374,-0.14963585,m,battery,2.3081994
0,-0.294002,male,african_american,-0.1875519,-0.22806995,1.3409743,12.038296,f,arrest_case_no_charge,0.81869256
0,2.0072746,female,african_american,-0.20483808,-0.30424488,0.11043316,-0.14963585,f,poss_3_4_m_d_m_a_ecstasy_,-0.6708142
0,-0.8906293,male,caucasian,-0.19331396,-0.24292205,-0.5048374,-0.14963585,f,arrest_case_no_charge,-0.6708142
0,-0.8053968,male,caucasian,-0.026214208,0.36419097,0.11043316,-0.14963585,f,grand_theft_in_the_3rd_degree,2.3081994
0,0.38785774,female,caucasian,-0.21060014,-0.30611128,-0.7099276,-0.14963585,m,lve_scen_acc_veh_prop_damage,-0.6708142
1,-0.8053968,male,african_american,-0.21060014,-0.30294958,-0.7099276,-0.14963585,f,possession_of_cocaine,-0.6708142
1,-0.8053968,male,african_american,-0.020452147,0.38952377,-0.7099276,-0.14963585,f,arrest_case_no_charge,-0.6708142
0,-0.8053968,female,caucasian,-0.21060014,-0.30672336,-0.29974723,-0.14963585,f,crim_use_of_personal_i_d_info,0.81869256
1,-0.8906293,male,african_american,-0.21060014,-0.3022936,-0.5048374,-0.14963585,f,driving_while_license_revoked,0.81869256
0,0.55832267,male,african_american,-0.21060014,-0.3022232,-0.094657026,-0.14963585,f,felony_driving_while_lic_suspd,-0.6708142
0,1.9220421,female,caucasian,-0.20483808,-0.2858926,-0.7099276,-0.14963585,m,disorderly_conduct,-0.6708142
1,0.046927862,male,african_american,-0.21060014,-0.31427765,-0.5048374,-0.14963585,f,false_imprisonment,-0.6708142
1,0.81402004,female,caucasian,-0.21060014,-0.30927345,-0.7099276,-0.14963585,m,battery,-0.6708142
0,1.8368096,male,african_american,3.22935,12.128707,0.31552336,-0.14963585,f,lewd_or_lascivious_molestation,-0.6708142
1,-0.12353707,male,african_american,-0.21060014,-0.31331313,-0.7099276,-0.14963585,f,pos_cannabis_w_intent_sel_del,-0.6708142
0,-0.8053968,male,african_american,-0.0031659654,-0.28410503,0.52061355,-0.14963585,m,battery,0.81869256
0,0.81402004,male,african_american,-0.19907603,-0.31108823,-0.7099276,-0.14963585,f,felony_battery_dom_strang_,-0.6708142
1,-0.46446693,male,caucasian,-0.21060014,-0.30497652,-0.7099276,-0.14963585,m,battery,-0.6708142
0,0.30262527,male,african_american,-0.21060014,-0.30136886,2.7766056,-0.14963585,m,battery,-0.6708142
1,2.6039019,female,caucasian,-0.21636221,-0.33458576,-0.5048374,-0.14963585,f,introduce_contraband_into_jail,-0.6708142
0,-1.0610942,male,african_american,-0.20483808,-0.29714257,-0.094657026,-0.14963585,m,battery,0.81869256
1,2.0072746,male,caucasian,-0.21636221,-0.32840076,-0.094657026,-0.14963585,m,carry_open_uncov_bev_in_pub,-0.6708142
1,-0.20876953,male,african_american,-0.21060014,-0.3120699,-0.7099276,-0.14963585,m,possession_of_cannabis,-0.6708142
1,2.6891344,male,caucasian,-0.20483808,-0.2843625,-0.7099276,-0.14963585,m,battery,-0.6708142
0,-0.294002,male,african_american,-0.19907603,-0.26093876,-0.29974723,-0.14963585,f,poss_3_4_m_d_m_a_ecstasy_,-0.6708142
1,0.6435551,male,caucasian,-0.21636221,-0.32877082,-0.7099276,-0.14963585,m,battery,-0.6708142
1,-0.294002,male,african_american,-0.11264511,-0.30628026,-0.5048374,-0.14963585,f,poss_unlaw_issue_driver_licenc,0.81869256
0,-0.8053968,male,african_american,0.06597876,0.70101184,0.31552336,-0.14963585,f,arrest_case_no_charge,-0.6708142
0,-1.2315592,male,caucasian,0.0141202165,0.51109344,-0.5048374,2.2879505,f,arrest_case_no_charge,2.3081994
0,-0.20876953,male,african_american,-0.21060014,-0.28866544,1.7511548,-0.14963585,m,battery,0.81869256
1,1.2401824,female,caucasian,-0.15297954,-0.100295946,-0.29974723,-0.14963585,f,grand_theft_motor_vehicle_,-0.6708142
1,0.984485,male,caucasian,-0.12416924,-0.16789682,-0.29974723,-0.14963585,f,arrest_case_no_charge,-0.6708142
1,-0.5496994,male,african_american,-0.21060014,-0.30716163,-0.7099276,-0.14963585,f,uttering_a_forged_instrument,-0.6708142
1,-0.8906293,male,caucasian,-0.21636221,-0.3205128,-0.7099276,-0.14963585,f,poss_meth_diox_meth_amp_m_d_m_a_,0.81869256
1,-0.63493186,female,african_american,-0.06078657,0.23398453,-0.5048374,2.2879505,f,arrest_case_no_charge,-0.6708142
0,-0.63493186,female,african_american,0.3252715,-0.3093465,-0.7099276,-0.14963585,f,neglect_child_bodily_harm,-0.6708142
0,-0.8053968,male,caucasian,-0.1875519,-0.21326967,0.11043316,-0.14963585,f,possession_of_cocaine,-0.6708142
0,1.1549499,male,african_american,-0.11264511,-0.30340376,-0.29974723,-0.14963585,f,grand_theft_in_the_3rd_degree,-0.6708142
0,1.4106473,male,african_american,0.19850615,-0.30710232,2.7766056,-0.14963585,f,possession_of_cocaine,-0.6708142
1,-0.20876953,male,caucasian,-0.06078657,2.1943998,-0.094657026,-0.14963585,f,arrest_case_no_charge,-0.6708142
0,-0.294002,male,african_american,-0.04926245,-0.28314725,0.11043316,-0.14963585,f,arrest_case_no_charge,-0.6708142
1,-0.9758617,male,african_american,-0.20483808,-0.28554544,-0.7099276,-0.14963585,f,deliver_cannabis,0.81869256
0,-0.37923446,male,african_american,-0.21060014,-0.3041976,1.5460645,-0.14963585,f,unauth_poss_i_d_card_or_d_l,0.81869256
0,-1.0610942,female,african_american,0.19850615,-0.3033124,-0.7099276,-0.14963585,f,grand_theft_in_the_3rd_degree,-0.6708142
0,-0.63493186,male,african_american,-0.21636221,-0.30263522,-0.29974723,-0.14963585,f,tampering_with_physical_evidence,2.3081994
1,0.89925253,male,caucasian,0.0141202165,0.4459277,-0.7099276,-0.14963585,f,att_burgl_unoccupied_dwel,-0.6708142
0,-0.294002,male,caucasian,-0.21636221,0.2823033,0.11043316,-0.14963585,f,felony_battery_w_prior_convict,2.3081994
0,-0.9758617,male,african_american,-0.17026572,-0.16566543,-0.29974723,-0.14963585,m,viol_injunct_domestic_violence,2.3081994
0,-1.1463267,male,african_american,-0.21636221,-0.30071795,-0.5048374,-0.14963585,m,burglary_unoccupied_dwelling,0.81869256
0,1.1549499,male,caucasian,0.25612676,0.6375314,3.3918762,-0.14963585,f,possession_of_cocaine,0.81869256
1,-0.37923446,male,african_american,-0.21060014,0.053492386,-0.29974723,-0.14963585,m,battery,-0.6708142
0,-0.72016436,female,african_american,-0.21060014,-0.30191103,-0.5048374,-0.14963585,f,aggrav_battery_w_deadly_weapon,-0.6708142
1,-0.12353707,male,african_american,0.0141202165,0.5096897,-0.7099276,-0.14963585,f,burglary_dwelling_assault_batt,-0.6708142
0,-0.5496994,male,african_american,1.1665324,-0.30800998,0.7257037,-0.14963585,f,arrest_case_no_charge,0.81869256
1,-0.5496994,male,african_american,-0.21060014,-0.3062407,-0.5048374,-0.14963585,f,arrest_case_no_charge,-0.6708142
1,-0.8053968,male,african_american,-0.21060014,-0.3186129,-0.7099276,-0.14963585,f,crim_use_of_personal_i_d_info,0.81869256
1,1.3254149,female,african_american,-0.21636221,-0.32855675,-0.094657026,-0.14963585,f,aggravated_assault_w_dead_weap,-0.6708142
1,-0.46446693,male,african_american,-0.21060014,-0.2998561,-0.7099276,-0.14963585,f,felony_battery_w_prior_convict,-0.6708142
1,-0.5496994,male,caucasian,-0.19907603,-0.25701284,-0.5048374,-0.14963585,f,arrest_case_no_charge,-0.6708142
1,1.7515771,male,caucasian,-0.17026572,-0.30619106,-0.5048374,-0.14963585,f,possession_of_cocaine,-0.6708142
1,2.0072746,female,caucasian,-0.21636221,-0.32956153,-0.5048374,-0.14963585,m,d_u_i_property_damage_injury,-0.6708142
0,1.1549499,male,african_american,-0.21060014,-0.24671897,1.1358842,-0.14963585,f,arrest_case_no_charge,0.81869256
1,1.4958798,female,caucasian,-0.21636221,-0.3246928,-0.7099276,-0.14963585,m,battery,-0.6708142
1,-0.8906293,male,african_american,-0.1587416,-0.29796752,-0.7099276,-0.14963585,m,battery,-0.6708142
1,-0.63493186,male,african_american,-0.21060014,-0.3039088,-0.7099276,-0.14963585,f,tampering_with_physical_evidence,-0.6708142
0,-0.9758617,male,caucasian,-0.014690086,-0.16226725,0.11043316,-0.14963585,m,battery,-0.6708142
1,-0.37923446,male,caucasian,-0.014690086,0.40880442,-0.5048374,-0.14963585,m,battery,-0.6708142
1,0.81402004,male,african_american,-0.19331396,-0.29733735,0.7257037,-0.14963585,f,arrest_case_no_charge,-0.6708142
0,0.89925253,male,caucasian,-0.21060014,0.81852525,1.1358842,-0.14963585,f,felony_petit_theft,-0.6708142
0,-0.72016436,male,african_american,-0.020452147,3.9454157,-0.094657026,-0.14963585,m,operating_w_o_valid_license,2.3081994
1,-0.20876953,male,african_american,-0.21060014,-0.30851766,1.1358842,-0.14963585,f,burglary_unoccupied_dwelling,0.81869256
1,1.5811123,female,african_american,-0.20483808,-0.2770102,-0.094657026,-0.14963585,f,grand_theft_in_the_3rd_degree,-0.6708142
1,-0.8053968,male,african_american,-0.19331396,-0.30494592,-0.5048374,-0.14963585,f,arrest_case_no_charge,-0.6708142
1,0.984485,female,african_american,-0.21060014,-0.30922282,0.11043316,-0.14963585,f,arrest_case_no_charge,-0.6708142
0,-0.9758617,male,african_american,-0.21060014,-0.30223793,0.52061355,-0.14963585,f,possession_of_cocaine,0.81869256
0,0.55832267,male,african_american,0.0602167,0.6833261,3.1867862,-0.14963585,f,del_cannabis_at_near_park,2.3081994
0,1.4106473,female,caucasian,0.16969585,-0.31010973,-0.7099276,-0.14963585,m,driving_under_the_influence,-0.6708142
0,0.046927862,male,african_american,-0.21636221,-0.30165452,0.7257037,-0.14963585,f,felony_driving_while_lic_suspd,-0.6708142
1,-0.20876953,female,african_american,-0.21060014,-0.3006736,-0.094657026,-0.14963585,m,battery_on_law_enforc_officer,-0.6708142
0,-1.2315592,male,african_american,-0.15297954,-0.30684847,-0.7099276,-0.14963585,f,threat_public_servant,2.3081994
1,1.8368096,male,african_american,-0.17026572,-0.3032813,0.52061355,-0.14963585,f,possession_of_cocaine,-0.6708142
0,-1.0610942,male,caucasian,-0.21060014,-0.3048109,-0.7099276,-0.14963585,m,d_u_i_level_0_15_or_minor_in_veh,-0.6708142
0,-0.12353707,male,african_american,-0.21060014,-0.07697875,-0.094657026,-0.14963585,f,burglary_structure_unoccup,-0.6708142
1,0.2173928,male,african_american,-0.21636221,-0.32369885,0.31552336,-0.14963585,f,possession_of_cocaine,-0.6708142
1,-0.8906293,male,caucasian,-0.21636221,-0.32369763,-0.7099276,-0.14963585,f,possession_of_cannabis,-0.6708142
1,0.38785774,male,caucasian,-0.21060014,-0.30207157,-0.7099276,-0.14963585,f,aggravated_battery_pregnant,-0.6708142
0,-0.63493186,male,african_american,-0.0031659654,0.44631776,0.31552336,-0.14963585,m,possess_cannabis_20_grams_or_less,2.3081994
